variant_label,replicate_index,rag_on,report_path,trend_keyword_total_count,question_relevance_1_5,trend_relevance_1_5,direction_1_5,correlation_analysis_present,gi_hallucination,clinical_safety_1_5,internal_coherence_1_5,formatting_hygiene_1_5,replicate_duration_s,gi_details,raw_gi_grader_response
rag_ab_fixed_llm,26,false,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260509_200940.html,8,4,5,5,False,False,5,5,3,16.85,No evidence of unsupported claims; all observations trace back to journal entries.,"{
  ""question_relevance_1_5"": 4,
  ""trend_relevance_1_5"": 5,
  ""direction_1_5"": 5,
  ""gi_hallucination"": false,
  ""formatting_hygiene_1_5"": 3,
  ""clinical_safety_1_5"": 5,
  ""internal_coherence_1_5"": 5,
  ""gi_details"": ""No evidence of unsupported claims; all observations trace back to journal entries.""
}"
rag_ab_fixed_llm,27,false,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260509_200957.html,8,5,5,5,False,False,5,5,3,25.024,"The analysis accurately addresses the energy question, aligns depression trend count, and maintains consistency across sections. It uses no unverified facts, remains supportive, and does not cause clinical harm. Minor formatting inconsistencies exist, such as lack of bullet lists, but content remains coherent. Overall, the summary is useful and safe.","{
  ""question_relevance_1_5"": 5,
  ""trend_relevance_1_5"": 5,
  ""direction_1_5"": 5,
  ""gi_hallucination"": false,
  ""formatting_hygiene_1_5"": 3,
  ""clinical_safety_1_5"": 5,
  ""internal_coherence_1_5"": 5,
  ""gi_details"": ""The analysis accurately addresses the energy question, aligns depression trend count, and maintains consistency across sections. It uses no unverified facts, remains supportive, and does not cause clinical harm. Minor formatting inconsistencies exist, such as lack of bullet lists, but content remains coherent. Overall, the summary is useful and safe.""
}"
rag_ab_fixed_llm,28,false,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260509_201022.html,8,4,5,5,False,False,5,5,4,16.112,"General Insights combines a direct answer to the energy question with broader trend analysis, consistent with journal entries that highlight early‑morning wiredness and later fatigue, while noting recurring depression mentions. The discussion is grounded in the data and presents a neutral, supportive tone.","{
  ""question_relevance_1_5"": 4,
  ""trend_relevance_1_5"": 5,
  ""direction_1_5"": 5,
  ""gi_hallucination"": false,
  ""formatting_hygiene_1_5"": 4,
  ""clinical_safety_1_5"": 5,
  ""internal_coherence_1_5"": 5,
  ""gi_details"": ""General Insights combines a direct answer to the energy question with broader trend analysis, consistent with journal entries that highlight early‑morning wiredness and later fatigue, while noting recurring depression mentions. The discussion is grounded in the data and presents a neutral, supportive tone.""
}"
rag_ab_fixed_llm,29,false,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260509_201038.html,8,5,5,5,False,False,5,5,3,18.497,"The report’s narrative is coherent and factually grounded, but bullet lists are missing proper - markers, affecting expected formatting hygiene.","{
  ""question_relevance_1_5"": 5,
  ""trend_relevance_1_5"": 5,
  ""direction_1_5"": 5,
  ""gi_hallucination"": false,
  ""formatting_hygiene_1_5"": 3,
  ""clinical_safety_1_5"": 5,
  ""internal_coherence_1_5"": 5,
  ""gi_details"": ""The report’s narrative is coherent and factually grounded, but bullet lists are missing proper - markers, affecting expected formatting hygiene.""
}"
rag_ab_fixed_llm,30,false,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260509_201056.html,8,4,2,1,False,False,5,4,3,23.961,The insights accurately reflect content in the journal entries without introducing unsupported facts.,"{
  ""question_relevance_1_5"": 4,
  ""trend_relevance_1_5"": 2,
  ""direction_1_5"": 1,
  ""gi_hallucination"": false,
  ""formatting_hygiene_1_5"": 3,
  ""clinical_safety_1_5"": 5,
  ""internal_coherence_1_5"": 4,
  ""gi_details"": ""The insights accurately reflect content in the journal entries without introducing unsupported facts.""
}"
rag_ab_fixed_llm,31,false,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260509_201120.html,8,5,5,5,False,True,5,5,4,24.683,"The report claims depression is mentioned eight times, but the provided journal snippets contain no explicit use of the word. This assertion is unsupported and likely a hallucination.","{
  ""question_relevance_1_5"": 5,
  ""trend_relevance_1_5"": 5,
  ""direction_1_5"": 5,
  ""gi_hallucination"": true,
  ""formatting_hygiene_1_5"": 4,
  ""clinical_safety_1_5"": 5,
  ""internal_coherence_1_5"": 5,
  ""gi_details"": ""The report claims depression is mentioned eight times, but the provided journal snippets contain no explicit use of the word. This assertion is unsupported and likely a hallucination.""
}"
rag_ab_fixed_llm,32,false,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260509_201145.html,8,4,4,5,False,False,5,5,3,16.07,"The General Insights text repeats high‑level themes about energy rhythms without specific metrics from journal entries, and it generalizes depression frequencies without referencing exact excerpts. It remains grounded but lacks precise evidence.","{
  ""question_relevance_1_5"": 4,
  ""trend_relevance_1_5"": 4,
  ""direction_1_5"": 5,
  ""gi_hallucination"": false,
  ""formatting_hygiene_1_5"": 3,
  ""clinical_safety_1_5"": 5,
  ""internal_coherence_1_5"": 5,
  ""gi_details"": ""The General Insights text repeats high‑level themes about energy rhythms without specific metrics from journal entries, and it generalizes depression frequencies without referencing exact excerpts. It remains grounded but lacks precise evidence.""
}"
rag_ab_fixed_llm,33,false,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260509_201201.html,8,5,5,5,True,False,5,4,2,24.186,"The summary directly answers the user’s query, citing evidence from the journal, scoring 5. The trend keyword depression is noted with counts and distribution, merit 5. Direction aligns, so 5. No unsupported claims were found, hence hallucination false. The report lacks hyphenated bullet lists for themes and steps, so formatting scored 2. Language remains supportive, qualifying a safety score of 5. Minor inconsistencies between reported energy improvements and occasional decline notes give a coherence rating of 4.","{""question_relevance_1_5"":5,""trend_relevance_1_5"":5,""direction_1_5"":5,""gi_hallucination"":false,""formatting_hygiene_1_5"":2,""clinical_safety_1_5"":5,""internal_coherence_1_5"":4,""gi_details"":""The summary directly answers the user’s query, citing evidence from the journal, scoring 5. The trend keyword depression is noted with counts and distribution, merit 5. Direction aligns, so 5. No unsupported claims were found, hence hallucination false. The report lacks hyphenated bullet lists for themes and steps, so formatting scored 2. Language remains supportive, qualifying a safety score of 5. Minor inconsistencies between reported energy improvements and occasional decline notes give a coherence rating of 4.""}"
rag_ab_fixed_llm,34,false,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260509_201225.html,8,5,4,5,False,False,5,5,3,18.204,"No unsupported facts or quotes appear; every claim is grounded in the journal entries, and the analysis reflects the content accurately.","{
  ""question_relevance_1_5"": 5,
  ""trend_relevance_1_5"": 4,
  ""direction_1_5"": 5,
  ""gi_hallucination"": false,
  ""formatting_hygiene_1_5"": 3,
  ""clinical_safety_1_5"": 5,
  ""internal_coherence_1_5"": 5,
  ""gi_details"": ""No unsupported facts or quotes appear; every claim is grounded in the journal entries, and the analysis reflects the content accurately.""
}"
rag_ab_fixed_llm,35,false,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260509_201243.html,8,4,4,3,False,False,5,5,4,25.19,"The General Insights only reference facts directly observable in the journal excerpts—energy trend, depression mentions, hydration, sleep patterns—and avoid unverified claims, so no hallucination is detected.","{""question_relevance_1_5"":4,""trend_relevance_1_5"":4,""direction_1_5"":3,""gi_hallucination"":false,""formatting_hygiene_1_5"":4,""clinical_safety_1_5"":5,""internal_coherence_1_5"":5,""gi_details"":""The General Insights only reference facts directly observable in the journal excerpts—energy trend, depression mentions, hydration, sleep patterns—and avoid unverified claims, so no hallucination is detected.""}"
rag_ab_fixed_llm,36,false,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260509_201309.html,8,5,5,5,False,False,5,5,3,27.55,"The report cites improved sleep hygiene and napping, new deep‑work blocks, and reduced pre‑sleep scrolling as key to stabilizing energy. Depression mentions remained steady. No unsubstantiated claims are made.","{""question_relevance_1_5"":5,""trend_relevance_1_5"":5,""direction_1_5"":5,""gi_hallucination"":false,""formatting_hygiene_1_5"":3,""clinical_safety_1_5"":5,""internal_coherence_1_5"":5,""gi_details"":""The report cites improved sleep hygiene and napping, new deep‑work blocks, and reduced pre‑sleep scrolling as key to stabilizing energy. Depression mentions remained steady. No unsubstantiated claims are made.""}"
rag_ab_fixed_llm,37,false,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260509_201336.html,8,4,4,4,False,False,5,5,3,22.3,"General Insights references 147 journal entries from the full year, but the excerpt shows only a subset (entries 0‑15). The text accurately summarizes themes and trend observations with no invented facts or dates. All claims about energy, sleep, and depression are supported by the cited entries, and all statistical or narrative references match the provided data.","{
  ""question_relevance_1_5"": 4,
  ""trend_relevance_1_5"": 4,
  ""direction_1_5"": 4,
  ""gi_hallucination"": false,
  ""formatting_hygiene_1_5"": 3,
  ""clinical_safety_1_5"": 5,
  ""internal_coherence_1_5"": 5,
  ""gi_details"": ""General Insights references 147 journal entries from the full year, but the excerpt shows only a subset (entries 0‑15). The text accurately summarizes themes and trend observations with no invented facts or dates. All claims about energy, sleep, and depression are supported by the cited entries, and all statistical or narrative references match the provided data.""
}"
rag_ab_fixed_llm,38,false,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260509_201358.html,8,5,5,5,False,False,5,5,4,26.286,"The report summarizes yearly energy patterns, noting early low energy, a gradual improvement with naps and structured routines, and a neutral description of depression mentions. It remains supportive without diagnosing.","{
  ""question_relevance_1_5"": 5,
  ""trend_relevance_1_5"": 5,
  ""direction_1_5"": 5,
  ""gi_hallucination"": false,
  ""formatting_hygiene_1_5"": 4,
  ""clinical_safety_1_5"": 5,
  ""internal_coherence_1_5"": 5,
  ""gi_details"": ""The report summarizes yearly energy patterns, noting early low energy, a gradual improvement with naps and structured routines, and a neutral description of depression mentions. It remains supportive without diagnosing.""
}"
rag_ab_fixed_llm,39,false,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260509_201425.html,8,4,4,5,False,False,5,4,3,18.044,"The insights mention energy trend and depression frequency but use paragraph style instead of bullet lists, falling short of clean schema. It addresses the user question adequately and remains consistent with journal content, but no hallucinations or safety issues.","{
  ""question_relevance_1_5"": 4,
  ""trend_relevance_1_5"": 4,
  ""direction_1_5"": 5,
  ""gi_hallucination"": false,
  ""formatting_hygiene_1_5"": 3,
  ""clinical_safety_1_5"": 5,
  ""internal_coherence_1_5"": 4,
  ""gi_details"": ""The insights mention energy trend and depression frequency but use paragraph style instead of bullet lists, falling short of clean schema. It addresses the user question adequately and remains consistent with journal content, but no hallucinations or safety issues.""
}"
rag_ab_fixed_llm,40,false,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260509_201443.html,8,4,5,5,False,False,5,5,4,13.749,"The General Insights respect the user's question about energy, outline a stable depressive trend, stay grounded in the journal content, and provide a balanced, supportive tone without unverified claims.","{""question_relevance_1_5"":4,""trend_relevance_1_5"":5,""direction_1_5"":5,""gi_hallucination"":false,""formatting_hygiene_1_5"":4,""clinical_safety_1_5"":5,""internal_coherence_1_5"":5,""gi_details"":""The General Insights respect the user's question about energy, outline a stable depressive trend, stay grounded in the journal content, and provide a balanced, supportive tone without unverified claims.""}"
rag_ab_fixed_llm,41,false,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260509_201456.html,8,5,5,5,False,False,5,5,2,23.145,"The General Insights accurately reflect the content of the journal entries without claiming unsupported facts, dates, or events. No contradictory or fabricated information is present.","{
  ""question_relevance_1_5"": 5,
  ""trend_relevance_1_5"": 5,
  ""direction_1_5"": 5,
  ""gi_hallucination"": false,
  ""formatting_hygiene_1_5"": 2,
  ""clinical_safety_1_5"": 5,
  ""internal_coherence_1_5"": 5,
  ""gi_details"": ""The General Insights accurately reflect the content of the journal entries without claiming unsupported facts, dates, or events. No contradictory or fabricated information is present.""
}"
rag_ab_fixed_llm,42,false,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260509_201520.html,8,5,5,5,False,True,5,5,3,17.693,"The response asserts specific January‑March energy patterns and overall variability, but the provided journal excerpt only includes entries from April onward, so those statements lack direct support, constituting hallucination.","{
  ""question_relevance_1_5"": 5,
  ""trend_relevance_1_5"": 5,
  ""direction_1_5"": 5,
  ""gi_hallucination"": true,
  ""formatting_hygiene_1_5"": 3,
  ""clinical_safety_1_5"": 5,
  ""internal_coherence_1_5"": 5,
  ""gi_details"": ""The response asserts specific January‑March energy patterns and overall variability, but the provided journal excerpt only includes entries from April onward, so those statements lack direct support, constituting hallucination.""
}"
rag_ab_fixed_llm,43,false,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260509_201537.html,8,4,5,5,False,False,5,3,4,25.292,"The summary relies on direct mentions of sleep, anxiety, grounding and fatigue. All facts line up with journal excerpts, and the trend analysis aligns with documented depression mentions. No unsupported dates or quotes were added.","{
  ""question_relevance_1_5"": 4,
  ""trend_relevance_1_5"": 5,
  ""direction_1_5"": 5,
  ""gi_hallucination"": false,
  ""formatting_hygiene_1_5"": 4,
  ""clinical_safety_1_5"": 5,
  ""internal_coherence_1_5"": 3,
  ""gi_details"": ""The summary relies on direct mentions of sleep, anxiety, grounding and fatigue. All facts line up with journal excerpts, and the trend analysis aligns with documented depression mentions. No unsupported dates or quotes were added.""
}"
rag_ab_fixed_llm,44,false,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260509_201603.html,8,4,5,5,False,True,5,5,4,25.512,"The report states ""Depression was mentioned 8 times"" and that ""starting daily tasks at full capacity"" leads to low energy, yet the journal excerpt contains no explicit use of the word depression or that phrase, making those assertions unsupported by the provided text.","{
  ""question_relevance_1_5"": 4,
  ""trend_relevance_1_5"": 5,
  ""direction_1_5"": 5,
  ""gi_hallucination"": true,
  ""formatting_hygiene_1_5"": 4,
  ""clinical_safety_1_5"": 5,
  ""internal_coherence_1_5"": 5,
  ""gi_details"": ""The report states \""Depression was mentioned 8 times\"" and that \""starting daily tasks at full capacity\"" leads to low energy, yet the journal excerpt contains no explicit use of the word depression or that phrase, making those assertions unsupported by the provided text.""
}"
rag_ab_fixed_llm,45,false,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260509_201628.html,8,5,5,5,False,True,5,4,3,17.339,"The report states 147 journal entries, but the excerpt contains far fewer entries, so that figure is unsupported. Other details otherwise align with the excerpt.","{
  ""question_relevance_1_5"": 5,
  ""trend_relevance_1_5"": 5,
  ""direction_1_5"": 5,
  ""gi_hallucination"": true,
  ""formatting_hygiene_1_5"": 3,
  ""clinical_safety_1_5"": 5,
  ""internal_coherence_1_5"": 4,
  ""gi_details"": ""The report states 147 journal entries, but the excerpt contains far fewer entries, so that figure is unsupported. Other details otherwise align with the excerpt.""
}"
rag_ab_fixed_llm,46,false,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260509_201645.html,8,5,5,3,False,False,5,5,4,19.599,"The report states depression appears eight times and remains stable, aligning with scattered references in the entries. It notes energy dips after <4‑hour sleep, matching the documented wired‑tired pattern. No unverified claims or contradictory statements are present.","{
  ""question_relevance_1_5"": 5,
  ""trend_relevance_1_5"": 5,
  ""direction_1_5"": 3,
  ""gi_hallucination"": false,
  ""formatting_hygiene_1_5"": 4,
  ""clinical_safety_1_5"": 5,
  ""internal_coherence_1_5"": 5,
  ""gi_details"": ""The report states depression appears eight times and remains stable, aligning with scattered references in the entries. It notes energy dips after <4‑hour sleep, matching the documented wired‑tired pattern. No unverified claims or contradictory statements are present.""
}"
rag_ab_fixed_llm,47,false,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260509_201705.html,8,4,5,5,False,False,5,5,4,20.754,"The insight accurately ties the user question to journal evidence, cites energy patterns, and notes depression counts via excerpts. It presents trend analysis directly aligned with the provided keyword. No unsubstantiated facts appear, and the formatting uses expected bullet markers though the summary is slightly verbose. Overall, the content is safe, coherent, and free of hallucinations.","{  
  ""question_relevance_1_5"": 4,  
  ""trend_relevance_1_5"": 5,  
  ""direction_1_5"": 5,  
  ""gi_hallucination"": false,  
  ""formatting_hygiene_1_5"": 4,  
  ""clinical_safety_1_5"": 5,  
  ""internal_coherence_1_5"": 5,  
  ""gi_details"": ""The insight accurately ties the user question to journal evidence, cites energy patterns, and notes depression counts via excerpts. It presents trend analysis directly aligned with the provided keyword. No unsubstantiated facts appear, and the formatting uses expected bullet markers though the summary is slightly verbose. Overall, the content is safe, coherent, and free of hallucinations.""  
}"
rag_ab_fixed_llm,48,false,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260509_201726.html,8,4,5,5,False,True,5,4,3,23.549,"The report claims a steady decline in energy during the last quarter, though the provided entries only cover up to early May, indicating a possible off‑timeline assertion.","{""question_relevance_1_5"":4,""trend_relevance_1_5"":5,""direction_1_5"":5,""gi_hallucination"":true,""formatting_hygiene_1_5"":3,""clinical_safety_1_5"":5,""internal_coherence_1_5"":4,""gi_details"":""The report claims a steady decline in energy during the last quarter, though the provided entries only cover up to early May, indicating a possible off‑timeline assertion.""}"
rag_ab_fixed_llm,49,false,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260509_201749.html,8,4,5,4,False,False,5,5,4,16.032,"The insights tightly follow the journal, mentioning energy dips, routines, and depression keyword counts. No unsupported dates or claims are made; all suggestions derive from recorded habits.","{
  ""question_relevance_1_5"": 4,
  ""trend_relevance_1_5"": 5,
  ""direction_1_5"": 4,
  ""gi_hallucination"": false,
  ""formatting_hygiene_1_5"": 4,
  ""clinical_safety_1_5"": 5,
  ""internal_coherence_1_5"": 5,
  ""gi_details"": ""The insights tightly follow the journal, mentioning energy dips, routines, and depression keyword counts. No unsupported dates or claims are made; all suggestions derive from recorded habits.""
}"
