variant_label,replicate_index,k10_total,frequency_rubric_mean,evidence_relevance_mean,hallucination,details,report_path,raw_grader_response
prompt_alternative_explicit_calibration,19,28,1.7,1.6,FALSE,"The report underestimates the overall frequency of tiredness and nervousness, over‑scoring those items, and omits several symptoms whose evidence in the journal is limited or absent. Strengths include a reasonable capture of depressive episodes and a high‑level narrative of increasing distress.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_181911.html,"{
  ""frequency_rubric_per_item"": [2,3,1,1,1,1,3,1,3,1],
  ""frequency_rubric_mean"": 1.80,
  ""evidence_relevance_per_item"": [1,2,1,1,1,1,3,1,3,2],
  ""evidence_relevance_mean"": 1.70,
  ""hallucination"": false,
  ""details"": ""The report underestimates the overall frequency of tiredness and nervousness, over‑scoring those items, and omits several symptoms whose evidence in the journal is limited or absent. Strengths include a reasonable capture of depressive episodes and a high‑level narrative of increasing distress.""
}"
prompt_alternative_explicit_calibration,20,25,2.6,2.3,FALSE,"The diary shows frequent anxiety, moderate low‑mood, occasional exhaustion, with sparse restlessness. Hopelessness and worthlessness are largely absent. Evidence coverage is clear for key symptoms, but misses many items, yet distress estimates align with the high K‑10 score.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_181948.html,"{""frequency_rubric_per_item"":[3,5,2,1,2,2,4,1,4,2],""frequency_rubric_mean"":2.40,""evidence_relevance_per_item"":[4,5,1,1,1,1,4,1,4,1],""evidence_relevance_mean"":2.20,""hallucination"":false,""details"":""The diary shows frequent anxiety, moderate low‑mood, occasional exhaustion, with sparse restlessness. Hopelessness and worthlessness are largely absent. Evidence coverage is clear for key symptoms, but misses many items, yet distress estimates align with the high K‑10 score.""}"
prompt_alternative_explicit_calibration,21,29,1.9,3.3,TRUE,"Frequent tiredness and nervousness dominate, with recurring anxiety at breakfast. Grounding, gratitude, and exercise recur as coping. Evidence for restlessness, worthlessness, sadness, and hopelessness is sparse or absent, casting doubt on the report’s score assertions for these items.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_182102.html,"{
  ""frequency_rubric_per_item"": [4,3,2,1,2,1,2,2,1,1],
  ""frequency_rubric_mean"": 1.70,
  ""evidence_relevance_per_item"": [5,5,5,1,4,1,5,5,1,1],
  ""evidence_relevance_mean"": 3.30,
  ""hallucination"": true,
  ""details"": ""Frequent tiredness and nervousness dominate, with recurring anxiety at breakfast. Grounding, gratitude, and exercise recur as coping. Evidence for restlessness, worthlessness, sadness, and hopelessness is sparse or absent, casting doubt on the report’s score assertions for these items.""
}"
prompt_alternative_explicit_calibration,22,20,2.3,2.8,FALSE,"The report captures several themes accurately, but lacks concrete evidence for most items, reducing confidence in its scores.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_182157.html,"{
  ""frequency_rubric_per_item"": [4,4,3,1,1,2,3,1,3,1],
  ""frequency_rubric_mean"": 2.30,
  ""evidence_relevance_per_item"": [5,5,1,1,1,3,5,1,5,1],
  ""evidence_relevance_mean"": 2.80,
  ""hallucination"": false,
  ""details"": ""The report captures several themes accurately, but lacks concrete evidence for most items, reducing confidence in its scores.""
}"
prompt_alternative_explicit_calibration,23,26,1.5,2.6,FALSE,"The report largely reflects the journal’s sparse mentions of distress, though it overstates some symptoms with high severity ratings.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_182238.html,"{
  ""frequency_rubric_per_item"": [2, 3, 1, 1, 1, 2, 1, 1, 2, 1],
  ""frequency_rubric_mean"": 1.50,
  ""evidence_relevance_per_item"": [5, 5, 1, 1, 1, 3, 1, 4, 4, 1],
  ""evidence_relevance_mean"": 2.50,
  ""hallucination"": false,
  ""details"": ""The report largely reflects the journal’s sparse mentions of distress, though it overstates some symptoms with high severity ratings.""
}"
prompt_alternative_explicit_calibration,24,27,3,2.8,FALSE,"The report accurately cites diary excerpts for several items, but evidence is missing for others, lowering relevance scores. Frequency ratings reflect the high recurrence of anxiety, depression, and fatigue themes, while hopelessness and worthlessness appear infrequently. No outright fabrications were found.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_182348.html,"{
  ""frequency_rubric_per_item"": [4,4,2,1,3,4,4,1,4,3],
  ""frequency_rubric_mean"": 3.00,
  ""evidence_relevance_per_item"": [4,5,1,1,1,5,4,1,5,1],
  ""evidence_relevance_mean"": 2.80,
  ""hallucination"": false,
  ""details"": ""The report accurately cites diary excerpts for several items, but evidence is missing for others, lowering relevance scores. Frequency ratings reflect the high recurrence of anxiety, depression, and fatigue themes, while hopelessness and worthlessness appear infrequently. No outright fabrications were found.""
}"
prompt_alternative_explicit_calibration,25,29,2,2.2,FALSE,"The report captures fatigue and anxiety well, but omits evidence for restlessness, hopelessness, and worthlessness.  It over‑simplifies some frequencies and lacks nuance for a few items.  Despite gaps, the high total score reflects the journal's overall distress.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_182439.html,"{
  ""frequency_rubric_per_item"": [2,4,1,1,1,1,4,1,4,1],
  ""frequency_rubric_mean"": 2.00,
  ""evidence_relevance_per_item"": [4,4,1,1,1,1,4,1,4,1],
  ""evidence_relevance_mean"": 2.20,
  ""hallucination"": false,
  ""details"": ""The report captures fatigue and anxiety well, but omits evidence for restlessness, hopelessness, and worthlessness.  It over‑simplifies some frequencies and lacks nuance for a few items.  Despite gaps, the high total score reflects the journal's overall distress.""
}"
prompt_alternative_explicit_calibration,26,30,2.8,2.5,TRUE,"The diary shows frequent fatigue, nervousness, and depressive mood, with an effortful sense. Restlessness and worthlessness mentions were rare. Report's frequent‑frequency and evidence link for core items were solid, but claims about entry count and total score misalign with the actual journal. Strength: grounded coping rituals are consistently documented.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_182545.html,"{
  ""frequency_rubric_per_item"": [4,4,4,1,1,1,4,4,4,1],
  ""frequency_rubric_mean"": 2.80,
  ""evidence_relevance_per_item"": [4,4,1,1,1,1,4,4,4,1],
  ""evidence_relevance_mean"": 2.50,
  ""hallucination"": true,
  ""details"": ""The diary shows frequent fatigue, nervousness, and depressive mood, with an effortful sense. Restlessness and worthlessness mentions were rare. Report's frequent‑frequency and evidence link for core items were solid, but claims about entry count and total score misalign with the actual journal. Strength: grounded coping rituals are consistently documented.""
}"
prompt_alternative_explicit_calibration,27,36,3.5,4.6,TRUE,"Diary shows frequent anxiety, restlessness, and low mood, though occasional flow and gratitude practices provide brief relief.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_182634.html,"{
  ""frequency_rubric_per_item"": [3,5,3,2,4,4,4,3,4,3],
  ""frequency_rubric_mean"": 3.50,
  ""evidence_relevance_per_item"": [5,5,5,1,5,5,5,5,5,5],
  ""evidence_relevance_mean"": 4.60,
  ""hallucination"": true,
  ""details"": ""Diary shows frequent anxiety, restlessness, and low mood, though occasional flow and gratitude practices provide brief relief.""
}"
prompt_alternative_explicit_calibration,28,20,1.4,2.6,FALSE,"Evidence provided covers only a subset of items, and reports tend to base scores on single instance citations, underestimating symptom recurrence. The evidence is highly relevant where present, but several items lack supporting material, weakening the overall frequency assessment.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_182710.html,"{
  ""frequency_rubric_per_item"": [2,2,1,1,1,1,2,1,2,1],
  ""frequency_rubric_mean"": 1.40,
  ""evidence_relevance_per_item"": [5,5,1,1,1,1,5,1,5,1],
  ""evidence_relevance_mean"": 2.60,
  ""hallucination"": false,
  ""details"": ""Evidence provided covers only a subset of items, and reports tend to base scores on single instance citations, underestimating symptom recurrence. The evidence is highly relevant where present, but several items lack supporting material, weakening the overall frequency assessment.""
}"
prompt_alternative_explicit_calibration,29,22,2.4,2.1,FALSE,"The report highlights anxiety recurrence but omits evidence for most restlessness, hopelessness, and sadness items, limiting frequency justification. Evidence is clear for nervousness but weak for other symptoms. Overall the narrative is grounded in the diary, but depth of support varies across items.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_182812.html,"{""frequency_rubric_per_item"":[1,4,4,1,2,3,4,1,2,2],""frequency_rubric_mean"":2.40,""evidence_relevance_per_item"":[1,4,4,1,1,4,3,1,1,1],""evidence_relevance_mean"":2.20,""hallucination"":false,""details"":""The report highlights anxiety recurrence but omits evidence for most restlessness, hopelessness, and sadness items, limiting frequency justification. Evidence is clear for nervousness but weak for other symptoms. Overall the narrative is grounded in the diary, but depth of support varies across items.""}"
prompt_alternative_explicit_calibration,30,28,1.9,2.5,TRUE,"The review captured frequent anxiety but missed the low repetition of fatigue, hopelessness, and worthlessness. Many evidence sections were empty or vague, limiting validity of the assigned scores.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_183009.html,"{
  ""frequency_rubric_per_item"": [2,3,1,1,2,1,3,2,3,1],
  ""frequency_rubric_mean"": 1.90,
  ""evidence_relevance_per_item"": [4,4,1,1,1,1,4,4,4,1],
  ""evidence_relevance_mean"": 2.50,
  ""hallucination"": true,
  ""details"": ""The review captured frequent anxiety but missed the low repetition of fatigue, hopelessness, and worthlessness. Many evidence sections were empty or vague, limiting validity of the assigned scores.""
}"
prompt_alternative_explicit_calibration,31,29,2.3,2.5,FALSE,"The report accurately reflects frequent stress and anxiety but misses several items; evidence is often absent or nonspecific, lowering overall confidence.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_183103.html,"{
  ""frequency_rubric_per_item"": [5, 5, 1, 1, 1, 2, 2, 1, 4, 1],
  ""frequency_rubric_mean"": 2.30,
  ""evidence_relevance_per_item"": [5, 5, 1, 1, 1, 3, 3, 1, 4, 1],
  ""evidence_relevance_mean"": 2.50,
  ""hallucination"": false,
  ""details"": ""The report accurately reflects frequent stress and anxiety but misses several items; evidence is often absent or nonspecific, lowering overall confidence.""
}"
prompt_alternative_explicit_calibration,32,30,2.9,2.7,FALSE,"The diary shows moderate to frequent anxiety and depression, with occasional fatigue and restlessness. Evidence largely consistent with these themes but some items lack concrete support, limiting confidence in frequency estimates. Overall, insights suggest a persistent distress pattern with coping moments, but the report's precision would improve with richer evidence per item.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_183151.html,"{""frequency_rubric_per_item"":[2,5,3,1,3,3,4,1,5,2],""frequency_rubric_mean"":2.90,""evidence_relevance_per_item"":[2,5,1,1,4,4,4,1,4,1],""evidence_relevance_mean"":2.70,""hallucination"":false,""details"":""The diary shows moderate to frequent anxiety and depression, with occasional fatigue and restlessness. Evidence largely consistent with these themes but some items lack concrete support, limiting confidence in frequency estimates. Overall, insights suggest a persistent distress pattern with coping moments, but the report's precision would improve with richer evidence per item.""}"
prompt_alternative_explicit_calibration,33,24,2.2,2.4,TRUE,"Coverage is inconsistent: key items have missing evidence or low frequency support, yet high scores are assigned. The total score claim conflicts with the number of diary entries cited, indicating factual errors.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_183241.html,"{
  ""frequency_rubric_per_item"": [5,5,1,1,1,1,3,1,3,1],
  ""frequency_rubric_mean"": 2.20,
  ""evidence_relevance_per_item"": [5,5,1,1,1,1,3,1,5,1],
  ""evidence_relevance_mean"": 2.40,
  ""hallucination"": true,
  ""details"": ""Coverage is inconsistent: key items have missing evidence or low frequency support, yet high scores are assigned. The total score claim conflicts with the number of diary entries cited, indicating factual errors.""
}"
prompt_alternative_explicit_calibration,34,26,2.6,3.5,FALSE,"The review finds the K‑10 proxy ratings largely align with evidence from the diary and capture recurring anxiety, fatigue, and depressive moods. Transcript excerpts show repeated anxiety alarms and hypervigilance justifying higher nervousness scores, and consistent low‑energy patterns that support fatigue and effort items. Evidence relevance is strong for most entries, though some items lack cited text. No hallucinations were detected; the report references journal content correctly.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_183321.html,"{
  ""frequency_rubric_per_item"": [3,4,2,1,3,3,3,1,3,3],
  ""frequency_rubric_mean"": 2.60,
  ""evidence_relevance_per_item"": [4,5,1,1,4,5,5,1,5,4],
  ""evidence_relevance_mean"": 3.50,
  ""hallucination"": false,
  ""details"": ""The review finds the K‑10 proxy ratings largely align with evidence from the diary and capture recurring anxiety, fatigue, and depressive moods. Transcript excerpts show repeated anxiety alarms and hypervigilance justifying higher nervousness scores, and consistent low‑energy patterns that support fatigue and effort items. Evidence relevance is strong for most entries, though some items lack cited text. No hallucinations were detected; the report references journal content correctly.""
}"
prompt_alternative_explicit_calibration,35,30,2.5,3.8,FALSE,"The review found that the client frequently reports fatigue, nervousness, and restlessness. Depressive mood surfaces intermittently, while hopelessness and worthlessness are minimally present. Evidence provided for most items adequately reflects diary entries; missing evidence for items 3,4,8 undermines their scores, and overall no hallucinations were detected.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_183447.html,"{
  ""frequency_rubric_per_item"": [3,4,2,1,3,3,2,1,3,3],
  ""frequency_rubric_mean"": 2.40,
  ""evidence_relevance_per_item"": [5,5,1,1,5,5,5,1,5,5],
  ""evidence_relevance_mean"": 3.80,
  ""hallucination"": false,
  ""details"": ""The review found that the client frequently reports fatigue, nervousness, and restlessness. Depressive mood surfaces intermittently, while hopelessness and worthlessness are minimally present. Evidence provided for most items adequately reflects diary entries; missing evidence for items 3,4,8 undermines their scores, and overall no hallucinations were detected.""
}"
prompt_alternative_explicit_calibration,36,35,2.9,3.2,FALSE,"Anxiety, fatigue and depressive themes appear repeatedly, supporting high frequency scores, while evidence for extreme nervousness, hopelessness and worthlessness is absent or vague. Restlessness and effort‑related items show moderate support. The report contains no fabricated facts.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_183553.html,"{
  ""frequency_rubric_per_item"": [4,5,2,1,3,4,3,1,4,2],
  ""frequency_rubric_mean"": 2.90,
  ""evidence_relevance_per_item"": [5,5,1,1,4,5,4,1,5,1],
  ""evidence_relevance_mean"": 3.20,
  ""hallucination"": false,
  ""details"": ""Anxiety, fatigue and depressive themes appear repeatedly, supporting high frequency scores, while evidence for extreme nervousness, hopelessness and worthlessness is absent or vague. Restlessness and effort‑related items show moderate support. The report contains no fabricated facts.""
}"
prompt_alternative_explicit_calibration,37,31,2.1,3.1,FALSE,"The summary is mostly consistent with the journal entries, correctly identifying several key themes. However, it omits evidence for several items and provides sparse justification for others, leaving gaps in the assessment.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_183715.html,"{
  ""frequency_rubric_per_item"": [3,4,3,2,2,1,2,1,2,1],
  ""frequency_rubric_mean"": 2.10,
  ""evidence_relevance_per_item"": [4,4,5,4,3,1,4,1,4,1],
  ""evidence_relevance_mean"": 3.10,
  ""hallucination"": false,
  ""details"": ""The summary is mostly consistent with the journal entries, correctly identifying several key themes. However, it omits evidence for several items and provides sparse justification for others, leaving gaps in the assessment.""
}"
prompt_alternative_explicit_calibration,38,27,2.6,2.3,TRUE,"The report omits most K‑10 item scores and provides generic evidence, failing to align with the journal’s specific entries. Many items lack concrete support, and the overall score appears fabricated without showing how it was derived.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_183829.html,"{
  ""frequency_rubric_per_item"": [3,4,1,2,4,2,2,1,3,4],
  ""frequency_rubric_mean"": 2.60,
  ""evidence_relevance_per_item"": [1,4,1,2,4,1,4,1,4,1],
  ""evidence_relevance_mean"": 2.30,
  ""hallucination"": true,
  ""details"": ""The report omits most K‑10 item scores and provides generic evidence, failing to align with the journal’s specific entries. Many items lack concrete support, and the overall score appears fabricated without showing how it was derived.""
}"
prompt_alternative_explicit_calibration,39,29,3.2,3.8,FALSE,"Across the diary window fatigue, anxiety, restlessness and occasional depression recur frequently, indicating a high distress level while also showing some grounding coping attempts that mitigate but do not erase symptoms.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_184000.html,"{
  ""frequency_rubric_per_item"": [5,4,3,2,4,3,3,2,4,2],
  ""frequency_rubric_mean"": 3.20,
  ""evidence_relevance_per_item"": [5,5,5,1,5,5,5,1,5,1],
  ""evidence_relevance_mean"": 3.80,
  ""hallucination"": false,
  ""details"": ""Across the diary window fatigue, anxiety, restlessness and occasional depression recur frequently, indicating a high distress level while also showing some grounding coping attempts that mitigate but do not erase symptoms.""
}"
prompt_alternative_explicit_calibration,40,32,3.1,2.5,FALSE,"Evidence accurately reflects diary content for most items; recurring themes are well captured but gaps exist for a few items, producing lower relevance scores.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_184055.html,"{
  ""frequency_rubric_per_item"": [5,5,2,1,4,2,3,1,4,4],
  ""frequency_rubric_mean"": 3.10,
  ""evidence_relevance_per_item"": [5,5,1,1,5,1,1,1,4,1],
  ""evidence_relevance_mean"": 2.50,
  ""hallucination"": false,
  ""details"": ""Evidence accurately reflects diary content for most items; recurring themes are well captured but gaps exist for a few items, producing lower relevance scores.""
}"
prompt_alternative_explicit_calibration,41,25,1.8,2.2,FALSE,"Analysis notes that anxiety appears most consistently, while other symptoms are scarcely evidenced. Frequency ratings are low, suggesting limited recurrence across entries; evidence relevance is high only where specific text supports the item.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_184148.html,"{
  ""frequency_rubric_per_item"": [2,4,1,1,1,1,3,1,3,1],
  ""frequency_rubric_mean"": 1.80,
  ""evidence_relevance_per_item"": [4,4,1,1,1,1,4,1,4,1],
  ""evidence_relevance_mean"": 2.20,
  ""hallucination"": false,
  ""details"": ""Analysis notes that anxiety appears most consistently, while other symptoms are scarcely evidenced. Frequency ratings are low, suggesting limited recurrence across entries; evidence relevance is high only where specific text supports the item.""
}"
prompt_alternative_explicit_calibration,42,37,3,4.3,FALSE,"Report provides adequate evidence for most K‑10 items and by implication high frequency scores. Only the ‘so nervous that nothing could calm you down’ item lacks cited entries, leading to a low frequency and relevance assessment. Overall, the analysis aligns with diary content, consistently indicating recurring fatigue, nervousness, depression, and restlessness. No fabricated statements were found.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_184259.html,"{
  ""frequency_rubric_per_item"": [3,4,1,2,4,3,2,2,4,5],
  ""frequency_rubric_mean"": 3.00,
  ""evidence_relevance_per_item"": [4,4,1,4,5,5,5,5,5,5],
  ""evidence_relevance_mean"": 4.30,
  ""hallucination"": false,
  ""details"": ""Report provides adequate evidence for most K‑10 items and by implication high frequency scores. Only the ‘so nervous that nothing could calm you down’ item lacks cited entries, leading to a low frequency and relevance assessment. Overall, the analysis aligns with diary content, consistently indicating recurring fatigue, nervousness, depression, and restlessness. No fabricated statements were found.""
}"
prompt_alternative_explicit_calibration,43,27,3.2,2.2,FALSE,"The diary shows high, frequent fatigue, anxiety, and occasional depressive mood, with lower restlessness and hopelessness. Grounding and creative flow recur as coping. Reporting lacks specific evidence for extreme nervousness and worthlessness, suggesting these feel less central. Overall, the pattern reflects ongoing low‑energy and anxiety, likely driving the high distress score.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_184357.html,"{
  ""frequency_rubric_per_item"": [5, 5, 3, 2, 2, 3, 4, 2, 4, 2],
  ""frequency_rubric_mean"": 3.20,
  ""evidence_relevance_per_item"": [4, 4, 1, 1, 1, 4, 4, 1, 1, 1],
  ""evidence_relevance_mean"": 2.20,
  ""hallucination"": false,
  ""details"": ""The diary shows high, frequent fatigue, anxiety, and occasional depressive mood, with lower restlessness and hopelessness. Grounding and creative flow recur as coping. Reporting lacks specific evidence for extreme nervousness and worthlessness, suggesting these feel less central. Overall, the pattern reflects ongoing low‑energy and anxiety, likely driving the high distress score.""
}"
prompt_alternative_explicit_calibration,44,30,2.5,1.8,TRUE,"While the report captures recurring anxiety and fatigue, it overstates coverage by citing only 16 entries, ignoring three. Evidences for many K‑10 items are minimal or missing, undermining the assessment’s accuracy and raising uncertainty in the reported score of 30. Frequencies of the symptoms appear moderate, yet the analysis relies heavily on isolated phrasing rather than repeated patterns across the diary.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_184452.html,"{""frequency_rubric_per_item"":[3,4,1,1,1,3,4,3,4,1],""frequency_rubric_mean"":2.50,""evidence_relevance_per_item"":[2,2,1,1,1,1,3,3,3,1],""evidence_relevance_mean"":1.80,""hallucination"":true,""details"":""While the report captures recurring anxiety and fatigue, it overstates coverage by citing only 16 entries, ignoring three. Evidences for many K‑10 items are minimal or missing, undermining the assessment’s accuracy and raising uncertainty in the reported score of 30. Frequencies of the symptoms appear moderate, yet the analysis relies heavily on isolated phrasing rather than repeated patterns across the diary.""}"
prompt_alternative_explicit_calibration,45,32,3.5,3.2,FALSE,"The report overclaims some symptom frequency but accurately cites diary evidence. While nervousness and depression are well-supported, several items lack evidence and receive low relevance scores. The model’s overall distress estimate is plausible, yet some symptom scores may overstate breadth.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_184550.html,"{
  ""frequency_rubric_per_item"": [3,5,4,3,2,5,4,2,5,2],
  ""frequency_rubric_mean"": 3.50,
  ""evidence_relevance_per_item"": [1,5,5,3,1,5,5,1,5,1],
  ""evidence_relevance_mean"": 2.80,
  ""hallucination"": false,
  ""details"": ""The report overclaims some symptom frequency but accurately cites diary evidence. While nervousness and depression are well-supported, several items lack evidence and receive low relevance scores. The model’s overall distress estimate is plausible, yet some symptom scores may overstate breadth.""
}"
prompt_alternative_explicit_calibration,46,28,2,3,FALSE,"The report accurately cites journal entries for key K‑10 symptoms, uses a clear scoring rubric, and notes coping strategies, but it omits evidence for several items, which is reflected in low scores for those.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_184630.html,"{
  ""frequency_rubric_per_item"": [4, 3, 1, 1, 1, 3, 2, 1, 3, 1],
  ""frequency_rubric_mean"": 2.00,
  ""evidence_relevance_per_item"": [5, 5, 1, 1, 1, 5, 5, 1, 5, 1],
  ""evidence_relevance_mean"": 3.00,
  ""hallucination"": false,
  ""details"": ""The report accurately cites journal entries for key K‑10 symptoms, uses a clear scoring rubric, and notes coping strategies, but it omits evidence for several items, which is reflected in low scores for those.""
}"
prompt_alternative_explicit_calibration,47,29,2,2.4,FALSE,"The report aligns with the diary text for critical evidence, but many items lack supporting entries, reflecting low frequency and relevance scores; overall reliability is adequate, but key items are under‑documented.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_184717.html,"{
  ""frequency_rubric_per_item"": [4,3,2,2,1,1,3,2,1,1],
  ""frequency_rubric_mean"": 2.00,
  ""evidence_relevance_per_item"": [5,4,4,1,1,1,4,2,1,1],
  ""evidence_relevance_mean"": 2.40,
  ""hallucination"": false,
  ""details"": ""The report aligns with the diary text for critical evidence, but many items lack supporting entries, reflecting low frequency and relevance scores; overall reliability is adequate, but key items are under‑documented.""
}"
prompt_alternative_explicit_calibration,48,26,1.9,2,TRUE,"The diary contains clear evidence of fatigue and nervousness, but most items lack supporting quotes. Frequency scores are generally low, and the report overstates symptom prevalence, missing many evidences.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_184840.html,"{
  ""frequency_rubric_per_item"": [3,4,1,1,1,3,1,1,3,1],
  ""frequency_rubric_mean"": 1.80,
  ""evidence_relevance_per_item"": [5,5,1,1,1,1,2,1,2,1],
  ""evidence_relevance_mean"": 2.00,
  ""hallucination"": true,
  ""details"": ""The diary contains clear evidence of fatigue and nervousness, but most items lack supporting quotes. Frequency scores are generally low, and the report overstates symptom prevalence, missing many evidences.""
}"
prompt_alternative_explicit_calibration,49,25,1.9,3,FALSE,"The diary shows patchy anxiety, intermittent depression, and occasional fatigue across the period, with no pervasive hopelessness or worthlessness. Evidence for high depression and nervousness is supported by multiple entries, while other items lack clear support. Overall, the sample reflects sporadic distress but no consistent, high‑frequency themes.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_184937.html,"{
  ""frequency_rubric_per_item"": [2,2,1,1,2,3,2,1,3,2],
  ""frequency_rubric_mean"": 1.90,
  ""evidence_relevance_per_item"": [5,5,1,1,2,5,4,1,5,1],
  ""evidence_relevance_mean"": 2.80,
  ""hallucination"": false,
  ""details"": ""The diary shows patchy anxiety, intermittent depression, and occasional fatigue across the period, with no pervasive hopelessness or worthlessness. Evidence for high depression and nervousness is supported by multiple entries, while other items lack clear support. Overall, the sample reflects sporadic distress but no consistent, high‑frequency themes.""
}"
prompt_alternative_rhetoric,0,28,1.7,2.3,FALSE,"The diary reveals moderate evidence of fatigue and anxious rumination on a few days, with some depressive mood markers. Restlessness, worthlessness and hopelessness evidence is limited or absent, indicating these symptoms are infrequent in this period. Frequency ratings could be higher if more consistent mention across entries had been captured. Overall, the entries show routine grounding practices and gratitude journaling that help manage symptoms.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_185032.html,"{
  ""frequency_rubric_per_item"": [3,3,2,1,1,1,1,1,3,1],
  ""frequency_rubric_mean"": 1.70,
  ""evidence_relevance_per_item"": [5,5,2,1,1,1,1,1,5,1],
  ""evidence_relevance_mean"": 2.30,
  ""hallucination"": false,
  ""details"": ""The diary reveals moderate evidence of fatigue and anxious rumination on a few days, with some depressive mood markers. Restlessness, worthlessness and hopelessness evidence is limited or absent, indicating these symptoms are infrequent in this period. Frequency ratings could be higher if more consistent mention across entries had been captured. Overall, the entries show routine grounding practices and gratitude journaling that help manage symptoms.""
}"
prompt_alternative_rhetoric,1,29,1.7,3,FALSE,"The journal shows moderate occurrences of fatigue, nervousness, effort, sadness, and depression, with strongest evidence for tiredness and nervousness. Some items lack evidence, reducing confidence in their scores. Overall, coping strategies appear emerging but inconsistently applied, and anxiety coping is noted but not always effective.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_185125.html,"{
  ""frequency_rubric_per_item"": [3,3,1,1,1,2,2,1,2,1],
  ""frequency_rubric_mean"": 1.70,
  ""evidence_relevance_per_item"": [5,5,1,1,1,5,5,1,5,1],
  ""evidence_relevance_mean"": 3.00,
  ""hallucination"": false,
  ""details"": ""The journal shows moderate occurrences of fatigue, nervousness, effort, sadness, and depression, with strongest evidence for tiredness and nervousness. Some items lack evidence, reducing confidence in their scores. Overall, coping strategies appear emerging but inconsistently applied, and anxiety coping is noted but not always effective.""
}"
prompt_alternative_rhetoric,2,30,3.2,2.2,FALSE,"The report identifies key fatigue, anxiety, and depressive themes but omits evidence for several items, leading to low relevance scores. Frequency values are generally justified by recurring diary entries, though some high marks may overstate consistency in narrower contexts. Overall, evidence alignment is uneven, and a more thorough justification would strengthen reliability.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_185209.html,"{""frequency_rubric_per_item"":[4,5,3,2,4,3,3,1,4,3],""frequency_rubric_mean"":3.00,""evidence_relevance_per_item"":[4,4,1,1,4,1,1,1,4,1],""evidence_relevance_mean"":2.10,""hallucination"":false,""details"":""The report identifies key fatigue, anxiety, and depressive themes but omits evidence for several items, leading to low relevance scores. Frequency values are generally justified by recurring diary entries, though some high marks may overstate consistency in narrower contexts. Overall, evidence alignment is uneven, and a more thorough justification would strengthen reliability.""}"
