variant_label,replicate_index,k10_total,frequency_rubric_mean,evidence_relevance_mean,hallucination,details,report_path,raw_grader_response
LLM_b_gpt-oss,19,36,3.7,4.9,FALSE,"Score summary shows high recurrence for anxiety, restlessness and depression, but scant evidence of worthlessness. The evidence provided aligns well with each item, though Item 5’s relevance is modest. The report accurately reflects diary content, with no fabrications. While frequency rubrics were derived without explicit numeric values, the overall pattern of scores appears consistent with the journal’s documented frequency of symptoms.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_135028.html,"{
  ""frequency_rubric_per_item"": [4,4,4,4,4,4,4,3,4,2],
  ""frequency_rubric_mean"": 3.70,
  ""evidence_relevance_per_item"": [5,5,5,5,4,5,5,5,5,5],
  ""evidence_relevance_mean"": 4.90,
  ""hallucination"": false,
  ""details"": ""Score summary shows high recurrence for anxiety, restlessness and depression, but scant evidence of worthlessness. The evidence provided aligns well with each item, though Item 5’s relevance is modest. The report accurately reflects diary content, with no fabrications. While frequency rubrics were derived without explicit numeric values, the overall pattern of scores appears consistent with the journal’s documented frequency of symptoms.""
}"
LLM_b_gpt-oss,20,30,2.3,2.9,FALSE,"The report captures several anxiety manifestations but over‑represents nervousness and lacks evidence for hopelessness and restlessness. Frequency rubric shows only moderate coverage; many items missing or scored too low, limiting precision. Evidence relevance is mostly solid for nervousness items but weak for restlessness and worthlessness. Overall, the summary gives a useful but incomplete picture.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_135204.html,"{""frequency_rubric_per_item"":[3,4,4,1,3,2,1,2,2,1],""frequency_rubric_mean"":2.30,""evidence_relevance_per_item"":[4,4,4,1,3,3,1,4,4,1],""evidence_relevance_mean"":2.90,""hallucination"":false,""details"":""The report captures several anxiety manifestations but over‑represents nervousness and lacks evidence for hopelessness and restlessness. Frequency rubric shows only moderate coverage; many items missing or scored too low, limiting precision. Evidence relevance is mostly solid for nervousness items but weak for restlessness and worthlessness. Overall, the summary gives a useful but incomplete picture.""}"
LLM_b_gpt-oss,21,30,2.5,3.4,FALSE,"Report captures high recurrence of tiredness, anxiety, and depression, but lacks evidence for hopelessness and worthlessness. Evidence cited generally aligns with the relevant items.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_135256.html,"{
  ""frequency_rubric_per_item"": [4,4,4,1,3,3,1,1,3,1],
  ""frequency_rubric_mean"": 2.50,
  ""evidence_relevance_per_item"": [5,5,5,1,5,5,1,1,5,1],
  ""evidence_relevance_mean"": 3.40,
  ""hallucination"": false,
  ""details"": ""Report captures high recurrence of tiredness, anxiety, and depression, but lacks evidence for hopelessness and worthlessness. Evidence cited generally aligns with the relevant items.""
}"
LLM_b_gpt-oss,22,29,2.4,2.7,TRUE,"Summary: The report inflates overall distress by claiming a K10 score of 29 while frequency of reported symptoms indicates lower levels. It omits evidence for several items (hopelessness, restlessness, worthlessness) and misrepresents depression‑related scores. Evidence relevance for nervousness and fatigue is strong, but the report’s overall analysis conflates severity with frequency and neglects the diary’s nuanced variations.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_135413.html,"{
  ""frequency_rubric_per_item"": [3,4,4,1,1,3,4,1,2,1],
  ""frequency_rubric_mean"": 2.40,
  ""evidence_relevance_per_item"": [4,4,4,1,1,3,4,1,4,1],
  ""evidence_relevance_mean"": 2.30,
  ""hallucination"": true,
  ""details"": ""Summary: The report inflates overall distress by claiming a K10 score of 29 while frequency of reported symptoms indicates lower levels. It omits evidence for several items (hopelessness, restlessness, worthlessness) and misrepresents depression‑related scores. Evidence relevance for nervousness and fatigue is strong, but the report’s overall analysis conflates severity with frequency and neglects the diary’s nuanced variations.""
}"
LLM_b_gpt-oss,23,29,2.2,3.3,FALSE,"The summary captures strong fatigue, anxiety, sadness and worthlessness with direct diary support, but omits evidence for hopelessness, restlessness, and effort, producing uneven item scores. The frequency assessment broadly aligns with diary breadth, yet the report lacks contextual depth for several symptoms, indicating potential gaps in extraction.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_135657.html,"{
  ""frequency_rubric_per_item"": [4,4,3,1,1,2,1,2,3,1],
  ""frequency_rubric_mean"": 2.20,
  ""evidence_relevance_per_item"": [5,5,5,1,1,4,1,5,5,1],
  ""evidence_relevance_mean"": 3.30,
  ""hallucination"": false,
  ""details"": ""The summary captures strong fatigue, anxiety, sadness and worthlessness with direct diary support, but omits evidence for hopelessness, restlessness, and effort, producing uneven item scores. The frequency assessment broadly aligns with diary breadth, yet the report lacks contextual depth for several symptoms, indicating potential gaps in extraction.""
}"
LLM_b_gpt-oss,24,27,2.6,2.2,FALSE,"The report indicates frequent anxiety and occasional depression, yet many items lack concrete evidence, reducing confidence in restlessness and hopelessness claims. Frequency scoring largely matches reported breadth, but several high scores rely on limited quotations, signaling partial coverage of the diary’s nuance.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_135745.html,"{
  ""frequency_rubric_per_item"": [3,4,2,2,3,2,2,2,4,2],
  ""frequency_rubric_mean"": 2.60,
  ""evidence_relevance_per_item"": [5,5,1,1,1,1,1,1,5,1],
  ""evidence_relevance_mean"": 2.20,
  ""hallucination"": false,
  ""details"": ""The report indicates frequent anxiety and occasional depression, yet many items lack concrete evidence, reducing confidence in restlessness and hopelessness claims. Frequency scoring largely matches reported breadth, but several high scores rely on limited quotations, signaling partial coverage of the diary’s nuance.""
}"
LLM_b_gpt-oss,25,34,2.8,4,FALSE,"The report aligns closely with the diary content; frequency scores reflect moderate recurrence of most symptoms, while evidence relevance is high where evidence is explicit, with only a few low‑relevance items due to missing quotes.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_135831.html,"{
  ""frequency_rubric_per_item"": [3,4,3,1,4,3,3,2,3,2],
  ""frequency_rubric_mean"": 2.80,
  ""evidence_relevance_per_item"": [5,5,5,1,5,4,4,5,5,1],
  ""evidence_relevance_mean"": 4.00,
  ""hallucination"": false,
  ""details"": ""The report aligns closely with the diary content; frequency scores reflect moderate recurrence of most symptoms, while evidence relevance is high where evidence is explicit, with only a few low‑relevance items due to missing quotes.""
}"
LLM_b_gpt-oss,26,33,3.4,3.5,TRUE,"Scores align with journal patterns, yet the report incorrectly states 16 entries versus 19 actual entries, indicating a factual error.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_135912.html,"{
  ""frequency_rubric_per_item"": [4,4,4,2,3,3,4,3,4,3],
  ""frequency_rubric_mean"": 3.40,
  ""evidence_relevance_per_item"": [5,5,5,1,4,4,5,4,1,1],
  ""evidence_relevance_mean"": 3.50,
  ""hallucination"": true,
  ""details"": ""Scores align with journal patterns, yet the report incorrectly states 16 entries versus 19 actual entries, indicating a factual error.""
}"
LLM_b_gpt-oss,27,43,3,5,FALSE,Evidence accurately reflects diary content but frequency ratings show many symptoms are not consistently reported across all entries.,/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_140232.html,"{
  ""frequency_rubric_per_item"": [2,4,3,2,3,4,3,4,3,2],
  ""frequency_rubric_mean"": 3.00,
  ""evidence_relevance_per_item"": [5,5,5,5,5,5,5,5,5,5],
  ""evidence_relevance_mean"": 5.00,
  ""hallucination"": false,
  ""details"": ""Evidence accurately reflects diary content but frequency ratings show many symptoms are not consistently reported across all entries.""
}"
LLM_b_gpt-oss,28,30,2.5,3,TRUE,"Score assessment finds moderate evidence for chronic tiredness, anxiety, and effort; messages for restlessness, depression, and sadness are limited, and many items lack supporting entries. The report’s high total and many unsubstantiated scores appear unsupported, indicating a probable hallucination. Strength lies in accurate citations for tiredness, nervousness, restlessness, effort, and depression.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_140539.html,"{
  ""frequency_rubric_per_item"": [3,4,1,1,4,3,4,1,3,1],
  ""frequency_rubric_mean"": 2.50,
  ""evidence_relevance_per_item"": [5,5,1,1,5,1,5,1,5,1],
  ""evidence_relevance_mean"": 3.00,
  ""hallucination"": true,
  ""details"": ""Score assessment finds moderate evidence for chronic tiredness, anxiety, and effort; messages for restlessness, depression, and sadness are limited, and many items lack supporting entries. The report’s high total and many unsubstantiated scores appear unsupported, indicating a probable hallucination. Strength lies in accurate citations for tiredness, nervousness, restlessness, effort, and depression.""
}"
LLM_b_gpt-oss,29,38,3.4,4.2,FALSE,"The report captures broad fatigue and anxiety patterns well, giving high frequency weights. However, several items (hopelessness, worthlessness) lack concrete evidence and appear overestimated. Evidence relevance is strong for most items, but some statements (e.g., everything is effort) are vague or not clearly supported by multiple entries.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_140656.html,"{
  ""frequency_rubric_per_item"": [4,4,4,4,4,4,3,2,3,2],
  ""frequency_rubric_mean"": 3.40,
  ""evidence_relevance_per_item"": [5,5,5,4,5,5,5,3,4,1],
  ""evidence_relevance_mean"": 4.20,
  ""hallucination"": false,
  ""details"": ""The report captures broad fatigue and anxiety patterns well, giving high frequency weights. However, several items (hopelessness, worthlessness) lack concrete evidence and appear overestimated. Evidence relevance is strong for most items, but some statements (e.g., everything is effort) are vague or not clearly supported by multiple entries.""
}"
LLM_b_gpt-oss,30,34,3.7,4.6,TRUE,"The report accurately cites multiple journal days to support several K‑10 items—particularly tiredness, nervousness, and restlessness—reflecting consistent frequency across entries. However, it incorrectly attributes hopelessness, effort, and depression to dates lacking those themes, introducing hallucinations. Evidence for these items is missing, which compromises reliability while still providing a clear, structured summary.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_140744.html,"{
  ""frequency_rubric_per_item"": [5,5,5,3,5,1,3,5,3,2],
  ""frequency_rubric_mean"": 3.70,
  ""evidence_relevance_per_item"": [5,5,5,5,5,1,5,5,5,5],
  ""evidence_relevance_mean"": 4.60,
  ""hallucination"": true,
  ""details"": ""The report accurately cites multiple journal days to support several K‑10 items—particularly tiredness, nervousness, and restlessness—reflecting consistent frequency across entries. However, it incorrectly attributes hopelessness, effort, and depression to dates lacking those themes, introducing hallucinations. Evidence for these items is missing, which compromises reliability while still providing a clear, structured summary.""
}"
LLM_b_gpt-oss,31,28,3.1,2.3,TRUE,"The report omits many items’ evidence, misaligns the data window, and inflates distress. It provides incomplete, sometimes generic, supporting statements, leading to low relevance scores and a clear hallucination flag.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_140851.html,"{
  ""frequency_rubric_per_item"": [3,4,3,3,3,3,4,1,4,3],
  ""frequency_rubric_mean"": 3.10,
  ""evidence_relevance_per_item"": [4,4,1,1,1,3,4,1,3,1],
  ""evidence_relevance_mean"": 2.30,
  ""hallucination"": true,
  ""details"": ""The report omits many items’ evidence, misaligns the data window, and inflates distress. It provides incomplete, sometimes generic, supporting statements, leading to low relevance scores and a clear hallucination flag.""
}"
LLM_b_gpt-oss,32,30,3.2,4.1,FALSE,"The report shows strong anxiety and fatigue across many entries, with steady frequency ratings. Most evidence is relevant, except a few items lack citations or repeat content. No fabricated facts are noted, though the report omits explicit numeric scores for certain symptoms.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_140946.html,"{
  ""frequency_rubric_per_item"": [4,5,5,1,4,3,3,3,1,3],
  ""frequency_rubric_mean"": 3.20,
  ""evidence_relevance_per_item"": [5,5,5,1,5,5,5,5,1,4],
  ""evidence_relevance_mean"": 4.10,
  ""hallucination"": false,
  ""details"": ""The report shows strong anxiety and fatigue across many entries, with steady frequency ratings. Most evidence is relevant, except a few items lack citations or repeat content. No fabricated facts are noted, though the report omits explicit numeric scores for certain symptoms.""
}"
LLM_b_gpt-oss,33,28,2.4,3.3,FALSE,"Report accurately reflects journal content; frequency and relevance ratings are moderate, with higher scores for frequent nervousness, restlessness and mild evidence gaps for hopelessness and worthlessness.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_141104.html,"{
  ""frequency_rubric_per_item"": [2,4,3,1,2,2,2,1,3,4],
  ""frequency_rubric_mean"": 2.40,
  ""evidence_relevance_per_item"": [4,4,3,1,4,4,4,1,4,4],
  ""evidence_relevance_mean"": 3.30,
  ""hallucination"": false,
  ""details"": ""Report accurately reflects journal content; frequency and relevance ratings are moderate, with higher scores for frequent nervousness, restlessness and mild evidence gaps for hopelessness and worthlessness.""
}"
LLM_b_gpt-oss,34,30,3.1,3.4,FALSE,"Diary reflects frequent anxiety, fatigue and depressive mood. Evidence supports high K10 scores for fatigue, nervousness and depression. Restlessness and hopelessness appear less often, and effort is reported frequently but rated moderate in the report, indicating some discrepancy.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_141210.html,"{
  ""frequency_rubric_per_item"": [4,4,4,2,2,3,4,2,4,2],
  ""frequency_rubric_mean"": 3.10,
  ""evidence_relevance_per_item"": [5,5,5,1,1,5,5,1,5,1],
  ""evidence_relevance_mean"": 3.40,
  ""hallucination"": false,
  ""details"": ""Diary reflects frequent anxiety, fatigue and depressive mood. Evidence supports high K10 scores for fatigue, nervousness and depression. Restlessness and hopelessness appear less often, and effort is reported frequently but rated moderate in the report, indicating some discrepancy.""
}"
LLM_b_gpt-oss,35,35,2.3,3.1,FALSE,"Report provides concise evidence for several items but lacks detail for hopeless, worthless, and some intense anxiety. Frequency assessment appears modest; evidence relevance strong for fatigue, anxiety, restlessness, sadness, and depression, but weak for absent themes. Overall, the report accurately reflects journal content and avoids fabrication.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_141323.html,"{
  ""frequency_rubric_per_item"": [3,3,2,1,3,2,3,1,3,2],
  ""frequency_rubric_mean"": 2.40,
  ""evidence_relevance_per_item"": [4,4,3,1,4,4,3,1,4,3],
  ""evidence_relevance_mean"": 3.30,
  ""hallucination"": false,
  ""details"": ""Report provides concise evidence for several items but lacks detail for hopeless, worthless, and some intense anxiety. Frequency assessment appears modest; evidence relevance strong for fatigue, anxiety, restlessness, sadness, and depression, but weak for absent themes. Overall, the report accurately reflects journal content and avoids fabrication.""
}"
LLM_b_gpt-oss,36,27,2.4,3.4,FALSE,"Evidence appears only for six items; nine lack evidence, so low confidence on score justifications. Report omits explicit per‑item scores, suggesting incomplete or potentially inaccurate inference.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_141346.html,"{""frequency_rubric_per_item"":[3,4,1,1,4,1,3,3,3,1],""frequency_rubric_mean"":2.40,""evidence_relevance_per_item"":[5,5,1,1,5,1,5,5,5,1],""evidence_relevance_mean"":3.30,""hallucination"":false,""details"":""Evidence appears only for six items; nine lack evidence, so low confidence on score justifications. Report omits explicit per‑item scores, suggesting incomplete or potentially inaccurate inference.""}"
LLM_b_gpt-oss,37,27,2.7,3,FALSE,"Report accurately reflects diary content and frequency scores. Evidence bullets align with exhibited themes; limited evidence for a few items reflects low-frequency occurrences. Overall, scores are consistent with diary entries.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_141454.html,"{""frequency_rubric_per_item"":[3,4,1,1,3,1,4,5,4,1],""frequency_rubric_mean"":2.70,""evidence_relevance_per_item"":[4,5,1,1,4,1,4,5,4,1],""evidence_relevance_mean"":3.00,""hallucination"":false,""details"":""Report accurately reflects diary content and frequency scores. Evidence bullets align with exhibited themes; limited evidence for a few items reflects low-frequency occurrences. Overall, scores are consistent with diary entries.""}"
LLM_b_gpt-oss,38,24,2.8,2.6,TRUE,"Report falsely claims no recurring themes, contradicting multiple diary entries indicating anxiety, depression and effort-related symptoms.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_141626.html,"{
  ""frequency_rubric_per_item"": [2,4,3,1,2,4,4,2,4,2],
  ""frequency_rubric_mean"": 2.80,
  ""evidence_relevance_per_item"": [1,5,1,1,1,5,5,1,5,1],
  ""evidence_relevance_mean"": 2.60,
  ""hallucination"": true,
  ""details"": ""Report falsely claims no recurring themes, contradicting multiple diary entries indicating anxiety, depression and effort-related symptoms.""
}"
LLM_b_gpt-oss,39,25,1.5,3,FALSE,"Diary entries exhibit moderate anxiety and occasional tiredness, with a few bouts of low mood and effort fatigue. No clear patterns of hopelessness or worthlessness appear. Evidence cited closely matches each K-10 item, reinforcing the scoring transparency, though many items lack supporting excerpts. Overall, distress remains moderate to high, primarily driven by nervousness and fatigue.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_141744.html,"{
  ""frequency_rubric_per_item"": [2,3,1,1,1,2,1,1,2,1],
  ""frequency_rubric_mean"": 1.50,
  ""evidence_relevance_per_item"": [5,5,1,1,1,5,5,1,5,1],
  ""evidence_relevance_mean"": 3.00,
  ""hallucination"": false,
  ""details"": ""Diary entries exhibit moderate anxiety and occasional tiredness, with a few bouts of low mood and effort fatigue. No clear patterns of hopelessness or worthlessness appear. Evidence cited closely matches each K-10 item, reinforcing the scoring transparency, though many items lack supporting excerpts. Overall, distress remains moderate to high, primarily driven by nervousness and fatigue.""
}"
LLM_b_gpt-oss,40,28,2.2,2.9,FALSE,"Scores reflect frequent anxiety but limited hopelessness; evidence largely matches themes, though some are mismatched or missing.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_141858.html,"{
  ""frequency_rubric_per_item"": [2,4,3,2,2,1,1,3,3,1],
  ""frequency_rubric_mean"": 2.20,
  ""evidence_relevance_per_item"": [5,5,5,2,2,1,1,2,5,1],
  ""evidence_relevance_mean"": 2.80,
  ""hallucination"": false,
  ""details"": ""Scores reflect frequent anxiety but limited hopelessness; evidence largely matches themes, though some are mismatched or missing.""
}"
LLM_b_gpt-oss,41,29,2.6,3,FALSE,"Frequent anxiety and effort‑related stress dominate the journal, with intermittent fatigue and depression. Restlessness and hopelessness appear sparingly. Evidence for key items is largely present, though some items lack direct backing.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_141945.html,"{""frequency_rubric_per_item"":[3,5,1,1,2,2,5,1,4,2],""frequency_rubric_mean"":2.6,""evidence_relevance_per_item"":[5,5,1,1,1,5,5,1,5,1],""evidence_relevance_mean"":3.0,""hallucination"":false,""details"":""Frequent anxiety and effort‑related stress dominate the journal, with intermittent fatigue and depression. Restlessness and hopelessness appear sparingly. Evidence for key items is largely present, though some items lack direct backing.""}"
LLM_b_gpt-oss,42,26,2.3,2.7,TRUE,"Evidence is explicitly cited for nervousness, effort, depression, and sadness but missing for tiredness, restless, hopeless, worthless, and the ‘unable to calm’ item. Frequency assessment is sparse, and the entry count is overstated, hurting overall reliability.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_142029.html,"{
  ""frequency_rubric_per_item"": [2,5,2,1,1,3,4,1,3,1],
  ""frequency_rubric_mean"": 2.2,
  ""evidence_relevance_per_item"": [4,5,1,1,1,4,4,1,5,1],
  ""evidence_relevance_mean"": 2.7,
  ""hallucination"": true,
  ""details"": ""Evidence is explicitly cited for nervousness, effort, depression, and sadness but missing for tiredness, restless, hopeless, worthless, and the ‘unable to calm’ item. Frequency assessment is sparse, and the entry count is overstated, hurting overall reliability.""
}"
LLM_b_gpt-oss,43,30,2.7,2.3,FALSE,"Report broadly aligns with journal content; frequencies seem moderate, but evidence per item is sparse and sometimes overlaps, lowering relevance scores. No unsupported claims found.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_142124.html,"{
  ""frequency_rubric_per_item"": [4,4,2,2,3,2,3,1,3,3],
  ""frequency_rubric_mean"": 2.70,
  ""evidence_relevance_per_item"": [4,4,1,1,2,2,4,1,3,1],
  ""evidence_relevance_mean"": 2.30,
  ""hallucination"": false,
  ""details"": ""Report broadly aligns with journal content; frequencies seem moderate, but evidence per item is sparse and sometimes overlaps, lowering relevance scores. No unsupported claims found.""
}"
LLM_b_gpt-oss,44,30,2.6,3.6,FALSE,"Diary shows frequent anxiety and restlessness, especially before meetings. Mood dips and low motivation are less common. Grounding and gratitude practices serve as coping. The total distress score seems high and may overstate without concrete item scores. Evidence backs many items, but hopelessness and worthlessness are not mentioned. Overall, the pattern indicates anxiety‑dominated distress with emerging coping habits.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_142201.html,"{
  ""frequency_rubric_per_item"": [4,5,4,1,3,2,3,1,2,1],
  ""frequency_rubric_mean"": 2.60,
  ""evidence_relevance_per_item"": [5,5,4,1,5,4,5,1,5,1],
  ""evidence_relevance_mean"": 3.60,
  ""hallucination"": false,
  ""details"": ""Diary shows frequent anxiety and restlessness, especially before meetings. Mood dips and low motivation are less common. Grounding and gratitude practices serve as coping. The total distress score seems high and may overstate without concrete item scores. Evidence backs many items, but hopelessness and worthlessness are not mentioned. Overall, the pattern indicates anxiety‑dominated distress with emerging coping habits.""
}"
LLM_b_gpt-oss,45,25,1.8,2.7,FALSE,"The diary shows moderate anxiety and mild depressive mood, with occasional fatigue, and modest evidence of restlessness. The summary comments on trend changes but offers limited evidence for many items, resulting in low frequency scores for several symptoms.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_142351.html,"{""frequency_rubric_per_item"":[2,4,1,1,1,2,2,1,3,1],""frequency_rubric_mean"":1.80,""evidence_relevance_per_item"":[5,5,1,1,1,4,4,1,4,1],""evidence_relevance_mean"":2.70,""hallucination"":false,""details"":""The diary shows moderate anxiety and mild depressive mood, with occasional fatigue, and modest evidence of restlessness. The summary comments on trend changes but offers limited evidence for many items, resulting in low frequency scores for several symptoms.""}"
LLM_b_gpt-oss,46,29,3.1,3.8,TRUE,"The diary indicates frequent nervous and restless episodes (high frequency), with moderate depressive and fatigue marks. Strengths emerge in consistent gratitude, hydration and grounding practices, but hopelessness and worthlessness remain underreported or absent.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_142516.html,"{""frequency_rubric_per_item"":[4,5,4,1,4,3,1,1,4,4],""frequency_rubric_mean"":3.10,""evidence_relevance_per_item"":[5,5,5,1,5,5,1,1,5,5],""evidence_relevance_mean"":3.40,""hallucination"":true,""details"":""The diary indicates frequent nervous and restless episodes (high frequency), with moderate depressive and fatigue marks. Strengths emerge in consistent gratitude, hydration and grounding practices, but hopelessness and worthlessness remain underreported or absent.""}"
LLM_b_gpt-oss,47,29,2.6,2.6,FALSE,"Report gave strong evidence for fatigue, nervousness and effort, but omitted data for several items, making those scores unreliable. Restlessness and sadness were only loosely supported. No fabricated statements were found.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_142608.html,"{
  ""frequency_rubric_per_item"": [4,4,1,1,3,2,3,4,3,1],
  ""frequency_rubric_mean"": 2.60,
  ""evidence_relevance_per_item"": [4,4,1,1,2,2,4,4,3,1],
  ""evidence_relevance_mean"": 2.60,
  ""hallucination"": false,
  ""details"": ""Report gave strong evidence for fatigue, nervousness and effort, but omitted data for several items, making those scores unreliable. Restlessness and sadness were only loosely supported. No fabricated statements were found.""
}"
LLM_b_gpt-oss,48,35,2.7,3,FALSE,"Report presents strong evidence for several items but leaves items 3, 9, and 10 unaddressed, limiting full assessment. Frequency estimates generally align with documented occurrences, especially for persistent hopelessness and depressive mood.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_142655.html,"{ 
  ""frequency_rubric_per_item"": [3,4,1,5,2,4,1,5,1,1], 
  ""frequency_rubric_mean"": 2.60, 
  ""evidence_relevance_per_item"": [5,5,1,5,2,4,1,5,1,1], 
  ""evidence_relevance_mean"": 2.90, 
  ""hallucination"": false, 
  ""details"": ""Report presents strong evidence for several items but leaves items 3, 9, and 10 unaddressed, limiting full assessment. Frequency estimates generally align with documented occurrences, especially for persistent hopelessness and depressive mood.""}"
LLM_b_gpt-oss,49,29,1.9,3,FALSE,"The report captures recurring fatigue, moderate nervousness, and occasional restlessness across the diary, but omits key items like hopelessness and worthlessness. Evidence relevance is strong for themes with supported entries, yet it fails to provide data for several items, lowering credibility for those; overall the analysis reflects a moderate level of distress with frequent physiological anxiety symptoms.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_142750.html,"{
  ""frequency_rubric_per_item"": [3,3,1,1,3,2,1,1,2,2],
  ""frequency_rubric_mean"": 1.90,
  ""evidence_relevance_per_item"": [4,4,1,1,4,3,4,1,4,4],
  ""evidence_relevance_mean"": 3.00,
  ""hallucination"": false,
  ""details"": ""The report captures recurring fatigue, moderate nervousness, and occasional restlessness across the diary, but omits key items like hopelessness and worthlessness. Evidence relevance is strong for themes with supported entries, yet it fails to provide data for several items, lowering credibility for those; overall the analysis reflects a moderate level of distress with frequent physiological anxiety symptoms.""
}"
LLM_c_qwen,0,37,3.5,4.1,TRUE,"The diary shows frequent anxiety, restlessness, and fatigue, supported by many entries. However the report overstates frequency and misaligns item evidence, especially for items 6 and 8. Some evidence is generic or reused across items, diluting precision. The total score and entry count are incorrect, indicating a factual hallucination.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_142844.html,"{
  ""frequency_rubric_per_item"": [4,5,4,3,3,2,4,3,3,4],
  ""frequency_rubric_mean"": 3.5,
  ""evidence_relevance_per_item"": [5,5,3,3,5,2,5,3,5,5],
  ""evidence_relevance_mean"": 4.1,
  ""hallucination"": true,
  ""details"": ""The diary shows frequent anxiety, restlessness, and fatigue, supported by many entries. However the report overstates frequency and misaligns item evidence, especially for items 6 and 8. Some evidence is generic or reused across items, diluting precision. The total score and entry count are incorrect, indicating a factual hallucination.""
}"
LLM_c_qwen,1,37,3.9,3.7,FALSE,"Frequent fatigue, nervousness, restlessness, and perceived effortfulness dominate the journal. Depressive affect and worthlessness are present but less consistently noted. Evidence largely aligns with themes, though some items receive weaker supporting quotations.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_143016.html,"{
  ""frequency_rubric_per_item"": [5,5,3,3,5,3,4,5,3,3],
  ""frequency_rubric_mean"": 3.90,
  ""evidence_relevance_per_item"": [5,5,2,2,5,3,4,5,3,3],
  ""evidence_relevance_mean"": 3.70,
  ""hallucination"": false,
  ""details"": ""Frequent fatigue, nervousness, restlessness, and perceived effortfulness dominate the journal. Depressive affect and worthlessness are present but less consistently noted. Evidence largely aligns with themes, though some items receive weaker supporting quotations.""
}"
LLM_c_qwen,2,37,3.7,3.6,TRUE,"Report captures much of the diary’s content, but misattributed or slightly inexact evidence (e.g., wrong entry dates, overstated intensity) undermines full fidelity. Frequency assessments reflect multiple recurrences of themes, while evidence relevance is solid overall, except for a few items where the cited excerpts either do not exist or are not fully aligned with the text.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_143119.html,"{""frequency_rubric_per_item"":[4,5,3,4,4,3,4,3,4,3],""frequency_rubric_mean"":3.7,""evidence_relevance_per_item"":[5,5,3,3,4,2,4,3,4,3],""evidence_relevance_mean"":3.6,""hallucination"":true,""details"":""Report captures much of the diary’s content, but misattributed or slightly inexact evidence (e.g., wrong entry dates, overstated intensity) undermines full fidelity. Frequency assessments reflect multiple recurrences of themes, while evidence relevance is solid overall, except for a few items where the cited excerpts either do not exist or are not fully aligned with the text.""}"
